"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time"
"156",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2014-12-30","fed",21254,"26750",NA
"157",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Body Weight","2015-01-13","fed",22814,"32100",NA
"158",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22815,"3880",NA
"159",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2015-01-13","fed",22816,"27460",NA
"160",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Body Weight","2015-01-27","fed",23931,"33600",NA
"161",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23961,"5200",NA
"162",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2015-01-27","fed",23991,"27600",NA
"163",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Body Weight","2015-02-10","fed",25300,"35600",NA
"164",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25331,"6830",NA
"165",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2015-02-10","fed",25335,"27520",NA
"166",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27022,"8980",NA
"167",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2015-02-24","fed",27053,"28330",NA
"168",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Body Weight","2015-02-24","fed",27181,"38300",NA
"169",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27205,"2390,2670,2470,2520,2180",NA
"170",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28146,"6060","15:30:00"
"171",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2015-03-02","fed",28147,"27140","15:30:00"
"172",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Body Weight","2015-03-02","fed",28206,"35100","15:30:00"
"173",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28237,"1880,2920,2400,2430,2790","15:30:00"
"174",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28665,"7440",NA
"175",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2015-03-09","fed",28695,"28400",NA
"176",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Body Weight","2015-03-09","fed",28725,"36700",NA
"177",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28766,"2750,2270,2270,2560,2460",NA
"178",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Body Weight","2015-03-16","fed",29875,"39100","15:30:00"
"179",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29931,"10500","15:30:00"
"180",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2015-03-16","fed",29932,"28170","15:30:00"
"181",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Body Weight","2015-03-23","fed",30946,"42200","16:00:00"
"182",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31168,"2750,2540,2560,3080,3090","16:00:00"
"183",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31187,"12490","16:00:00"
"184",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2015-03-23","fed",31188,"28870","16:00:00"
"185",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Body Weight","2015-03-30","fed",32002,"44000","15:30:00"
"186",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32151,"2780,2660,3040,3160,3470","15:30:00"
"187",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32178,"14470","15:30:00"
"188",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2101,198,7225,"C57BL/6J","Lean Mass","2015-03-30","fed",32179,"28900","15:30:00"
"189",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2014-11-26","fed",19238,"24800",NA
"190",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19239,"2240",NA
"191",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2014-11-26","fed",19240,"22040",NA
"192",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2014-12-01","fed",19422,"24500",NA
"193",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19423,"1320",NA
"194",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2014-12-01","fed",19424,"22800",NA
"195",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2014-12-02","fasted",19513,"22300",NA
"196",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19514,"960",NA
"197",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2014-12-02","fasted",19515,"20510",NA
"198",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2014-12-16","fed",20851,"28500",NA
"199",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20852,"4170",NA
"200",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2014-12-16","fed",20853,"23470",NA
"201",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2014-12-30","fed",21255,"30000",NA
"202",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21256,"4760",NA
"203",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2014-12-30","fed",21257,"24500",NA
"204",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2015-01-13","fed",22817,"32500",NA
"205",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22818,"5840",NA
"206",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2015-01-13","fed",22819,"26010",NA
"207",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2015-01-27","fed",23932,"34600",NA
"208",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23959,"7900",NA
"209",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2015-01-27","fed",23989,"25950",NA
"210",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2015-02-10","fed",25301,"36400",NA
"211",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25329,"9430",NA
"212",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2015-02-10","fed",25333,"26110",NA
"213",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27024,"11500",NA
"214",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2015-02-24","fed",27055,"26580",NA
"215",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2015-02-24","fed",27182,"39200",NA
"216",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27206,"2480,2770,2310,2170,2590",NA
"217",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28148,"10700","15:30:00"
"218",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2015-03-02","fed",28149,"26760","15:30:00"
"219",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2015-03-02","fed",28207,"38500","15:30:00"
"220",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28238,"2680,2910,2780,2890,3190","15:30:00"
"221",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28663,"11290",NA
"222",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2015-03-09","fed",28693,"26970",NA
"223",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2015-03-09","fed",28722,"38800",NA
"224",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28767,"2830,2680,2730,2460,2670",NA
"225",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2015-03-16","fed",29872,"41300","15:30:00"
"226",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29917,"13320","15:30:00"
"227",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2015-03-16","fed",29919,"27240","15:30:00"
"228",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2015-03-23","fed",30953,"43600","16:00:00"
"229",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31169,"2940,2910,2920,2880,3100","16:00:00"
"230",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31191,"15580","16:00:00"
"231",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2015-03-23","fed",31192,"27390","16:00:00"
"232",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Body Weight","2015-03-30","fed",32000,"45600","15:30:00"
"233",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32152,"2890,2240,2680,2520,3300","15:30:00"
"234",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32174,"17020","15:30:00"
"235",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2102,198,7226,"C57BL/6J","Lean Mass","2015-03-30","fed",32175,"27810","15:30:00"
"236",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2014-11-26","fed",19241,"25200",NA
"237",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19242,"3910",NA
"238",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2014-11-26","fed",19243,"20770",NA
"239",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2014-12-01","fed",19425,"23700",NA
"240",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19426,"2460",NA
"241",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2014-12-01","fed",19427,"20750",NA
"242",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2014-12-02","fasted",19516,"22700",NA
"243",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19517,"2050",NA
"244",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2014-12-02","fasted",19518,"19990",NA
"245",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2014-12-16","fed",20915,"31000",NA
"246",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20916,"8600",NA
"247",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2014-12-16","fed",20917,"22060",NA
"248",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2014-12-30","fed",21318,"35700",NA
"249",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21319,"12070",NA
"250",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2014-12-30","fed",21320,"23180",NA
"251",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2015-01-13","fed",22880,"38400",NA
"252",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22881,"14420",NA
"253",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2015-01-13","fed",22882,"23290",NA
"254",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2015-01-27","fed",23953,"39900",NA
"255",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23985,"15580",NA
"256",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2015-01-27","fed",24015,"23410",NA
"257",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2015-02-10","fed",25322,"43300",NA
"258",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25360,"18010",NA
"259",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2015-02-10","fed",25386,"24740",NA
"260",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27050,"19410",NA
"261",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2015-02-24","fed",27080,"25130",NA
"262",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28192,"16820","15:30:00"
"263",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2015-03-02","fed",28193,"24030","15:30:00"
"264",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2015-03-02","fed",28229,"41300","15:30:00"
"265",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28259,"2840,3000,3090,2920,2780","15:30:00"
"266",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2015-03-09","fed",28687,"17190",NA
"267",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2015-03-09","fed",28717,"23080",NA
"268",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2015-03-09","fed",28747,"40900",NA
"269",168,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Grip Strength (4 Paw)","2015-03-09","fed",28778,"3120,2780,2640,2120,2740",NA
"270",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2015-03-16","fed",29893,"40600","15:30:00"
"271",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2015-03-16","fed",29969,"17070","15:30:00"
"272",175,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2015-03-16","fed",29970,"22440","15:30:00"
"273",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2015-03-23","fed",31009,"36700","16:00:00"
"274",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Grip Strength (4 Paw)","2015-03-23","fed",31057,"1910,2060,2390,2170,2140","16:00:00"
"275",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2015-03-23","fed",31231,"15520","16:00:00"
"276",182,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2015-03-23","fed",31232,"20340","16:00:00"
"277",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2015-03-30","fed",32140,"32100","15:30:00"
"278",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Grip Strength (4 Paw)","2015-03-30","fed",32168,"2050,1730,1820,1940,2260","15:30:00"
"279",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Total Fat Mass","2015-03-30","fed",32217,"12390","15:30:00"
"280",189,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Lean Mass","2015-03-30","fed",32218,"18700","15:30:00"
"281",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Body Weight","2015-02-24","fed",33130,"45300",NA
"282",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2103,198,7227,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",33136,"2220,2270,2860,2640,2730",NA
"283",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2014-11-26","fed",19244,"25200",NA
"284",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2014-11-26","fed",19245,"3280",NA
"285",65,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2014-11-26","fed",19246,"21200",NA
"286",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2014-12-01","fed",19428,"22900",NA
"287",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2014-12-01","fed",19429,"2600",NA
"288",70,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2014-12-01","fed",19430,"19500",NA
"289",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2014-12-02","fasted",19519,"22300",NA
"290",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2014-12-02","fasted",19520,"2320",NA
"291",71,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2014-12-02","fasted",19521,"19030",NA
"292",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2014-12-16","fed",20854,"27000",NA
"293",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20855,"4860",NA
"294",85,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2014-12-16","fed",20856,"21480",NA
"295",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2014-12-30","fed",21258,"31100",NA
"296",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21259,"7380",NA
"297",99,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2014-12-30","fed",21260,"22890",NA
"298",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2015-01-13","fed",22820,"34600",NA
"299",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22821,"10420",NA
"300",113,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2015-01-13","fed",22822,"22670",NA
"301",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2015-01-27","fed",23933,"36900",NA
"302",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2015-01-27","fed",23965,"12610",NA
"303",127,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2015-01-27","fed",23995,"23390",NA
"304",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2015-02-10","fed",25302,"38600",NA
"305",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2015-02-10","fed",25339,"12990",NA
"306",141,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2015-02-10","fed",25365,"24270",NA
"307",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2015-02-24","fed",27028,"15270",NA
"308",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2015-02-24","fed",27059,"24810",NA
"309",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2015-02-24","fed",27183,"41200",NA
"310",155,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Grip Strength (4 Paw)","2015-02-24","fed",27207,"1980,2640,2270,2120,2640",NA
"311",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Total Fat Mass","2015-03-02","fed",28150,"12040","15:30:00"
"312",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Lean Mass","2015-03-02","fed",28151,"24080","15:30:00"
"313",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Body Weight","2015-03-02","fed",28208,"37000","15:30:00"
"314",161,FALSE,"C57BL/6J","Sacrificed","2015-04-08","M","+/+",2104,198,7228,"C57BL/6J","Grip Strength (4 Paw)","2015-03-02","fed",28239,"2070,2320,2520,2450,2500","15:30:00"
