"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time","experiment.fasting_time"
"1115",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1760,198,7023,"C57BL/6J","Lean Mass","2015-02-23","fed",26801,"28470","16:00:00",NA
"1116",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1760,198,7023,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26802,"12970","16:00:00",NA
"1117",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1760,198,7023,"C57BL/6J","Lean Mass","2015-02-23","fed",26803,"21810","16:00:00",NA
"1118",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1760,198,7023,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26814,"2730,3190,2970,2430,2540","16:00:00",NA
"1119",71,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2014-10-21","fed",15918,"23300",NA,NA
"1120",71,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15919,"1060",NA,NA
"1121",71,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2014-10-21","fed",15920,"21620",NA,NA
"1122",67,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2014-10-17","fed",15939,"24960",NA,NA
"1123",67,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15940,"1690",NA,NA
"1124",67,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2014-10-17","fed",15941,"22690",NA,NA
"1125",70,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2014-10-20","fed",16066,"24900",NA,NA
"1126",70,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16067,"1700",NA,NA
"1127",70,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2014-10-20","fed",16068,"23260",NA,NA
"1128",85,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2014-11-04","fed",16972,"28800",NA,NA
"1129",85,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16973,"5860",NA,NA
"1130",85,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2014-11-04","fed",16974,"22230",NA,NA
"1131",99,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2014-11-18","fed",18676,"31600",NA,NA
"1132",99,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18677,"7570",NA,NA
"1133",99,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2014-11-18","fed",18678,"23290",NA,NA
"1134",115,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2014-12-04","fed",19689,"35400",NA,NA
"1135",115,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19690,"10110",NA,NA
"1136",115,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2014-12-04","fed",19691,"24570",NA,NA
"1137",127,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2014-12-16","fed",20818,"38700",NA,NA
"1138",127,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20819,"13780",NA,NA
"1139",127,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2014-12-16","fed",20820,"24270",NA,NA
"1140",141,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2014-12-30","fed",21222,"42800",NA,NA
"1141",141,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21223,"17020",NA,NA
"1142",141,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2014-12-30","fed",21224,"25090",NA,NA
"1143",155,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2015-01-13","fed",22784,"46400",NA,NA
"1144",155,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22785,"19480",NA,NA
"1145",155,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2015-01-13","fed",22786,"26040",NA,NA
"1146",158,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2015-01-16","fed",23178,"47200",NA,NA
"1147",158,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23202,"19880",NA,NA
"1148",158,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2015-01-16","fed",23226,"26700",NA,NA
"1149",161,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2015-01-19","fed",23373,"41800","16:30:00",NA
"1150",161,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23574,"16500","16:30:00",NA
"1151",161,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2015-01-19","fed",23575,"25270","16:30:00",NA
"1152",168,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2015-01-26","fed",23783,"39800",NA,NA
"1153",168,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23809,"15050",NA,NA
"1154",168,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2015-01-26","fed",23833,"23960",NA,NA
"1155",161,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23851,"1090,2970,2580,2200,2480","16:30:00",NA
"1156",168,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23881,"2850,2460,2900,2580,2770",NA,NA
"1157",175,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2015-02-02","fed",24500,"39400",NA,NA
"1158",175,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24536,"15470",NA,NA
"1159",175,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2015-02-02","fed",24560,"22850",NA,NA
"1160",175,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24583,"2120,1680,1840,1330,1540",NA,NA
"1161",182,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25446,"14100",NA,NA
"1162",182,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2015-02-09","fed",25470,"20230",NA,NA
"1163",182,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2015-02-09","fed",25494,"35300",NA,NA
"1164",184,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25770,"389,465,358,329,293,278,278,297,340","14:30:00",6
"1165",189,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26058,"10950","16:00:00",NA
"1166",189,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Lean Mass","2015-02-16","fed",26059,"19910","16:00:00",NA
"1167",189,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Body Weight","2015-02-16","fed",26060,"32000","16:00:00",NA
"1168",189,FALSE,"C57BL/6J","Unknown","2015-02-20","M","+/+",1761,193,7024,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26089,"1500,1720,1980,1520,1780","16:00:00",NA
"1169",71,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2014-10-21","fed",15900,"24500",NA,NA
"1170",71,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15901,"1700",NA,NA
"1171",71,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2014-10-21","fed",15902,"22140",NA,NA
"1172",67,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2014-10-17","fed",15942,"24590",NA,NA
"1173",67,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15943,"1940",NA,NA
"1174",67,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2014-10-17","fed",15944,"21960",NA,NA
"1175",70,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2014-10-20","fed",16048,"25200",NA,NA
"1176",70,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16049,"1850",NA,NA
"1177",70,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2014-10-20","fed",16050,"22900",NA,NA
"1178",85,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2014-11-04","fed",16966,"28600",NA,NA
"1179",85,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16967,"4800",NA,NA
"1180",85,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2014-11-04","fed",16968,"23090",NA,NA
"1181",99,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2014-11-18","fed",18670,"31000",NA,NA
"1182",99,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18671,"6050",NA,NA
"1183",99,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2014-11-18","fed",18672,"24120",NA,NA
"1184",115,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2014-12-04","fed",19683,"34200",NA,NA
"1185",115,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19684,"7990",NA,NA
"1186",115,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2014-12-04","fed",19685,"25360",NA,NA
"1187",127,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2014-12-16","fed",20821,"36900",NA,NA
"1188",127,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20822,"11020",NA,NA
"1189",127,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2014-12-16","fed",20823,"25300",NA,NA
"1190",141,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2014-12-30","fed",21225,"40300",NA,NA
"1191",141,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21226,"13440",NA,NA
"1192",141,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2014-12-30","fed",21227,"26110",NA,NA
"1193",155,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2015-01-13","fed",22787,"43600",NA,NA
"1194",155,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22788,"16340",NA,NA
"1195",155,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2015-01-13","fed",22789,"26370",NA,NA
"1196",158,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2015-01-16","fed",23179,"44800",NA,NA
"1197",158,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23203,"17200",NA,NA
"1198",158,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2015-01-16","fed",23227,"26560",NA,NA
"1199",161,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2015-01-19","fed",23374,"40400","16:30:00",NA
"1200",161,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23576,"14130","16:30:00",NA
"1201",161,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2015-01-19","fed",23577,"25670","16:30:00",NA
"1202",168,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2015-01-26","fed",23784,"38700",NA,NA
"1203",168,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23807,"12710",NA,NA
"1204",168,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2015-01-26","fed",23831,"24750",NA,NA
"1205",161,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23852,"2230,2940,2940,2110,2850","16:30:00",NA
"1206",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2015-02-02","fed",24501,"39100",NA,NA
"1207",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24537,"14520",NA,NA
"1208",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2015-02-02","fed",24561,"23300",NA,NA
"1209",175,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24585,"1910,1660,2100,2290,2560",NA,NA
"1210",182,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25447,"13610",NA,NA
"1211",182,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2015-02-09","fed",25471,"20660",NA,NA
"1212",182,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2015-02-09","fed",25495,"35300",NA,NA
"1213",184,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25769,"498,523,434,373,350,407,463,516,503","14:30:00",6
"1214",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26064,"9280","16:00:00",NA
"1215",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Lean Mass","2015-02-16","fed",26065,"19680","16:00:00",NA
"1216",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Body Weight","2015-02-16","fed",26066,"30300","16:00:00",NA
"1217",189,FALSE,"C57BL/6J","Unknown","2015-02-23","M","+/+",1762,196,7025,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26091,"2080,1220,1810,1870,1310","16:00:00",NA
"1218",71,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15897,"1220",NA,NA
"1219",71,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2014-10-21","fed",15898,"24000",NA,NA
"1220",71,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2014-10-21","fed",15899,"22190",NA,NA
"1221",67,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2014-10-17","fed",15945,"24640",NA,NA
"1222",67,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15946,"1940",NA,NA
"1223",67,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2014-10-17","fed",15947,"21960",NA,NA
"1224",70,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2014-10-20","fed",16045,"25400",NA,NA
"1225",70,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16046,"1670",NA,NA
"1226",70,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2014-10-20","fed",16047,"23380",NA,NA
"1227",85,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2014-11-04","fed",16963,"27800",NA,NA
"1228",85,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16964,"3960",NA,NA
"1229",85,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2014-11-04","fed",16965,"23160",NA,NA
"1230",99,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2014-11-18","fed",18667,"30700",NA,NA
"1231",99,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18668,"5020",NA,NA
"1232",99,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2014-11-18","fed",18669,"24760",NA,NA
"1233",115,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2014-12-04","fed",19680,"32100",NA,NA
"1234",115,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19681,"6200",NA,NA
"1235",115,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2014-12-04","fed",19682,"24970",NA,NA
"1236",127,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2014-12-16","fed",20824,"32000",NA,NA
"1237",127,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20825,"7900",NA,NA
"1238",127,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2014-12-16","fed",20826,"23550",NA,NA
"1239",141,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2014-12-30","fed",21228,"34400",NA,NA
"1240",141,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21229,"9130",NA,NA
"1241",141,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2014-12-30","fed",21230,"24200",NA,NA
"1242",155,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2015-01-13","fed",22790,"35000",NA,NA
"1243",155,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22791,"10570",NA,NA
"1244",155,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2015-01-13","fed",22792,"24660",NA,NA
"1245",158,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2015-01-16","fed",23180,"36900",NA,NA
"1246",158,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23204,"11880",NA,NA
"1247",158,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2015-01-16","fed",23228,"24370",NA,NA
"1248",161,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2015-01-19","fed",23375,"35300","16:30:00",NA
"1249",161,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23578,"9900","16:30:00",NA
"1250",161,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2015-01-19","fed",23579,"24590","16:30:00",NA
"1251",168,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2015-01-26","fed",23771,"34600",NA,NA
"1252",168,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23795,"8160",NA,NA
"1253",168,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2015-01-26","fed",23819,"25760",NA,NA
"1254",161,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23853,"2060,2660,2550,2300,2600","16:30:00",NA
"1255",168,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23870,"2960,2990,2560,3310,2820",NA,NA
"1256",175,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2015-02-02","fed",24510,"35600",NA,NA
"1257",175,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24523,"9110",NA,NA
"1258",175,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2015-02-02","fed",24547,"25610",NA,NA
"1259",175,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24571,"2370,1690,1390,1850,1890",NA,NA
"1260",182,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25450,"10570",NA,NA
"1261",182,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2015-02-09","fed",25474,"25620",NA,NA
"1262",182,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2015-02-09","fed",25498,"37100",NA,NA
"1263",184,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25742,"143,60,50,29,20,20,20,20,20","14:30:00",6
"1264",189,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26020,"10760","16:00:00",NA
"1265",189,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2015-02-16","fed",26021,"26140","16:00:00",NA
"1266",189,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2015-02-16","fed",26022,"37500","16:00:00",NA
"1267",189,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26076,"2560,2450,2270,2750,2410","16:00:00",NA
"1268",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Body Weight","2015-02-23","fed",26699,"38200","16:00:00",NA
"1269",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26775,"11690","16:00:00",NA
"1270",196,FALSE,"C57BL/6J","Sacrificed","2015-02-25","M","+/+",1763,198,7026,"C57BL/6J","Lean Mass","2015-02-23","fed",26776,"25470","16:00:00",NA
