"","X.1","ensembl_transcript_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","gene_biotype","external_gene_name","ensembl_gene_id"
"26399",26399,"ENSMUST00000112585",214.537847136379,0.111500876996133,0.406403890068407,0.0725587995413264,0.787646965538521,1,11070,"protein_coding","Apobec1","ENSMUSG00000040613"
"26403",26403,"ENSMUST00000112589",0,NA,NA,NA,NA,NA,30207,"protein_coding","Gm11099","ENSMUSG00000079353"
"45664",45664,"ENSMUST00000170694",9.08324068806579,0.714010188785866,0.597123787804034,1.41647599468044,0.23398430900967,1,9164,"protein_coding","Gm2237","ENSMUSG00000093979"
"26415",26415,"ENSMUST00000112606",473.196371252888,-0.0142583967576996,0.225129454290527,0.00393387743514495,0.949988969322962,1,646,"protein_coding","Dpp10","ENSMUSG00000036815"
"26420",26420,"ENSMUST00000112616",6.47490868676366,0.0698060630515872,0.484991341879948,0.0202967029494374,0.886711540420763,1,106400,"protein_coding","Galnt5","ENSMUSG00000026828"
"26431",26431,"ENSMUST00000112631",4.51686144357834,6.23185909210115,3.07866998763192,1.19110016479933,NA,NA,43628,"protein_coding","Nek10","ENSMUSG00000042567"
"26439",26439,"ENSMUST00000112640",397.345275172299,1.1656365874089,0.70260453162024,2.19511896062113,0.138448520024026,1,27489,"protein_coding","Steap3","ENSMUSG00000026389"
"26441",26441,"ENSMUST00000112642",532.644999049507,0.330933275821908,0.23818988515978,1.93382088923283,0.164341025923231,1,6468,"protein_coding","Evi5","ENSMUSG00000011831"
"42634",42634,"ENSMUST00000163392",482.562037552616,0.237489659438105,0.211339766684001,1.26697701217913,0.260334557317856,1,55899,"protein_coding","3830406C13Rik","ENSMUSG00000033111"
"26464",26464,"ENSMUST00000112682",26.0057395475503,-0.222564311629807,0.470969182288227,0.215484676587721,0.642502118074281,1,2544,"protein_coding","Slc25a18","ENSMUSG00000004902"
"26470",26470,"ENSMUST00000112690",13.774357540768,7.36032558741331,3.06300893533021,0.799846722860828,NA,NA,27353,"protein_coding","Hfm1","ENSMUSG00000043410"
"26483",26483,"ENSMUST00000112707",1481.92922814738,1.06772459510687,0.799445612348687,1.12112010323148,NA,NA,48136,"protein_coding","Lrrc8b","ENSMUSG00000070639"
"26496",26496,"ENSMUST00000112726",6.80106311932477,2.44850119937335,2.90115806234279,0.186620038169387,NA,NA,53655,"protein_coding","Gm3618","ENSMUSG00000096828"
"26498",26498,"ENSMUST00000112728",12.8000947110447,2.43133431060661,2.39018570954472,0.291737616456103,NA,NA,14804,"protein_coding","Gm10413","ENSMUSG00000095533"
"26502",26502,"ENSMUST00000112737",25.8231344066642,4.86369045672339,2.76244302853924,0.573012837997652,NA,NA,18291,"protein_coding","Gm21103","ENSMUSG00000094811"
"26503",26503,"ENSMUST00000112740",0.368972144044454,3.6501976557911,3.35860209312677,1.06928486476344,0.301107033778656,1,34354,"protein_coding","Gm15091","ENSMUSG00000095082"
"26505",26505,"ENSMUST00000112742",7.67366237115879,1.83890662629927,2.25087343074285,0.182325739582254,NA,NA,16096,"protein_coding","Gm3476","ENSMUSG00000079371"
"26510",26510,"ENSMUST00000112751",327.930271175821,-0.367315768887081,0.292472413756388,1.49145964310344,0.221990126029278,1,25117,"protein_coding","Bcl2","ENSMUSG00000057329"
"26513",26513,"ENSMUST00000112755",6.07853362725993,6.25721529990128,2.55549181920962,0.942410521173535,NA,NA,95996,"protein_coding","Gm8334","ENSMUSG00000079374"
"26516",26516,"ENSMUST00000112767",3.98640877130108,1.24513764053655,2.9136707789122,0.0548151530671603,NA,NA,8897,"protein_coding","Gm8279","ENSMUSG00000079378"
"26517",26517,"ENSMUST00000112770",0.430467501385196,3.83442441598718,3.34597597412162,1.12415593389197,0.28902533058378,1,8433,"protein_coding","4930555G01Rik","ENSMUSG00000096197"
"26518",26518,"ENSMUST00000112771",0.0614953573407423,1.80786205777498,3.51048144411258,0.393249748056895,0.530596123535829,1,72703,"protein_coding","Dspp","ENSMUSG00000053268"
"26519",26519,"ENSMUST00000112772",1.55109337848806,-0.549382691633097,2.97114804954662,0.0177131093417984,NA,NA,20439,"protein_coding","Gm3443","ENSMUSG00000079382"
"43145",43145,"ENSMUST00000164603",0.748829423025755,-5.10833157188051,3.28870518500432,2.22009611011206,0.136224579153708,1,33728,"protein_coding","Gm3173","ENSMUSG00000079386"
"43509",43509,"ENSMUST00000165466",0.651082945184051,2.62718829754782,3.09156487688014,0.732342457832409,0.392124958920929,1,30352,"protein_coding","2610042L04Rik","ENSMUSG00000079388"
"26523",26523,"ENSMUST00000112779",5.35595979206426,6.6230856852939,3.07091443670423,0.701944414626816,NA,NA,30170,"protein_coding","Gm3149","ENSMUSG00000079389"
"26524",26524,"ENSMUST00000112787",0.27770639193662,1.46873684965924,3.22808181405631,0.0792355072280948,0.778336112948464,1,26523,"protein_coding","Gm3099","ENSMUSG00000095686"
"26525",26525,"ENSMUST00000112788",1.25815232528534,4.37930021036805,3.09732469968644,0.405567629108774,0.524227818518005,1,56129,"protein_coding","Gm15114","ENSMUSG00000079395"
"49660",49660,"ENSMUST00000180934",3.81152187084731,1.73269200941937,2.55464637862436,0.261523699026618,0.609075280448029,1,24247,"protein_coding","Gm3033","ENSMUSG00000093887"
"26529",26529,"ENSMUST00000112796",1.70202307569606,5.16223907177837,3.1437496156557,0.566414203804616,NA,NA,56190,"protein_coding","Gm15107","ENSMUSG00000072930"
"26530",26530,"ENSMUST00000112797",17.6853450711962,-0.365832143247938,0.685511034895351,0.279007986405901,0.597352155841521,1,44538,"protein_coding","D830030K20Rik","ENSMUSG00000096039"
"44289",44289,"ENSMUST00000167430",4.58341279643972,-0.787256658304226,0.762870206922629,1.05661062081612,0.303989498660004,1,23122,"protein_coding","Gm3020","ENSMUSG00000079402"
"26532",26532,"ENSMUST00000112802",12.8000947110447,2.43133431060661,2.39018570954472,0.291737616456103,NA,NA,22882,"protein_coding","Gm3012","ENSMUSG00000095368"
"26534",26534,"ENSMUST00000112804",0.111255799122548,2.22298240310839,3.46997032086948,0.618236798263618,0.431703258309061,1,51561,"protein_coding","Gm15080","ENSMUSG00000072931"
"26537",26537,"ENSMUST00000112814",0.103143784836757,-1.57770769756422,3.47698119289518,0.27835283629059,0.59778286397656,1,44120,"protein_coding","Gm15128","ENSMUSG00000095872"
"39325",39325,"ENSMUST00000152838",10.024740022893,-0.584730766146861,0.801831200361222,0.501659673485278,0.47877178242692,1,28856,"protein_coding","Lrch2","ENSMUSG00000031290"
"26546",26546,"ENSMUST00000112830",168.771948303276,0.103005268431204,0.192791002066611,0.286809868121622,0.59227213197273,1,50290,"protein_coding","Ankrd26","ENSMUSG00000007827"
"26550",26550,"ENSMUST00000112836",486.922806122296,-0.116467713288996,1.35537075324723,0.00737400024030421,0.931568170699532,1,77749,"protein_coding","Amot","ENSMUSG00000041688"
"26552",26552,"ENSMUST00000112841",1.58313553393684,-0.459939309078082,1.56311314009322,0.0733624216118471,0.786502569816126,1,47474,"protein_coding","9630041A04Rik","ENSMUSG00000057710"
"43086",43086,"ENSMUST00000164472",274.402162134556,-0.306490689663762,0.190723444639556,2.53312861817349,0.111478985256351,1,18773,"protein_coding","Zfp637","ENSMUSG00000059689"
"26579",26579,"ENSMUST00000112874",403.787299262344,0.145616394316676,0.136043122219628,1.14186266877141,0.285259080051255,1,96618,"protein_coding","Nck1","ENSMUSG00000032475"
"26603",26603,"ENSMUST00000112905",356.875393306297,0.42748908293742,0.435431218210044,0.869962514595414,NA,NA,50943,"protein_coding","Thap4","ENSMUSG00000026279"
"26611",26611,"ENSMUST00000112915",6.6354029947585,0.282206349353072,0.518556253750989,0.293577093973383,0.587937310531396,1,15536,"protein_coding","Gm11110","ENSMUSG00000079414"
"32692",32692,"ENSMUST00000130732",171.476656100044,0.0216407954042563,0.523326332358038,0.00170829244231641,0.967031625489352,1,29049,"protein_coding","Col4a5","ENSMUSG00000031274"
"26619",26619,"ENSMUST00000112933",19.8731556321606,-0.891691653268779,0.464920272984144,3.37180068926551,0.0663212292080839,1,13954,"protein_coding","Cntf","ENSMUSG00000079415"
"26621",26621,"ENSMUST00000112935",209.106149564012,-0.433524239221797,0.286788959359785,2.25817582763017,0.132910539523071,1,93082,"protein_coding","Nmnat3","ENSMUSG00000032456"
"26633",26633,"ENSMUST00000112952",0,NA,NA,NA,NA,NA,7103,"protein_coding","Olfr1426","ENSMUSG00000044994"
"26634",26634,"ENSMUST00000112956",0,NA,NA,NA,NA,NA,43072,"protein_coding","Gm11111","ENSMUSG00000079416"
"26637",26637,"ENSMUST00000112959",61.1704690781266,1.234068780339,0.817398376610882,1.60394709436531,NA,NA,43214,"protein_coding","Prdm8","ENSMUSG00000035456"
"26641",26641,"ENSMUST00000112966",257.016850833396,-0.338366776147822,0.345970199822482,0.945286818547402,0.330921905757343,1,105215,"protein_coding","Lhx6","ENSMUSG00000026890"
"26645",26645,"ENSMUST00000112971",2319.77382561083,0.14730656962467,0.680401009700053,0.0432981795501632,0.835164827353687,1,55060,"protein_coding","Atg4a","ENSMUSG00000079418"
"26649",26649,"ENSMUST00000112979",176.894520310714,1.40432250982437,1.00802208297735,0.838607208111597,NA,NA,10999,"protein_coding","Catsperd","ENSMUSG00000040828"
"26652",26652,"ENSMUST00000112984",0,NA,NA,NA,NA,NA,52296,"protein_coding","Ms4a3","ENSMUSG00000024681"
"26658",26658,"ENSMUST00000112993",275.9652091631,-0.171628924304207,0.238950930997586,0.500709723828663,0.479188441601193,1,29251,"protein_coding","Mid2","ENSMUSG00000000266"
"41348",41348,"ENSMUST00000160548",108.825705857777,1.74123482856007,1.27201365938794,0.902448644551868,NA,NA,22937,"protein_coding","Ankmy1","ENSMUSG00000034212"
"26667",26667,"ENSMUST00000113010",1.84768149976833,5.63502072110242,3.27165027884645,1.6010726246996,0.205751270401529,1,37193,"protein_coding","4930402F06Rik","ENSMUSG00000079421"
"26673",26673,"ENSMUST00000113027",2526.4357063214,-0.0233085062239564,1.36567640182796,0.000285310672438754,0.986523459553251,1,32868,"protein_coding","Rnf128","ENSMUSG00000031438"
"26674",26674,"ENSMUST00000113028",261.786358346089,0.416393388647919,0.433808103267168,0.816616115473323,0.366171395426634,1,38956,"protein_coding","1190002N15Rik","ENSMUSG00000045414"
"26685",26685,"ENSMUST00000113043",311.82400039775,-0.418124163197745,1.44850484383456,0.0662717297477684,0.79684456035961,1,68568,"protein_coding","Mum1l1","ENSMUSG00000042515"
"26688",26688,"ENSMUST00000113046",12.7000543725581,1.42793518403772,1.61116247277509,0.244589107200497,0.620911090636675,1,66830,"protein_coding","4933428M09Rik","ENSMUSG00000042525"
"26691",26691,"ENSMUST00000113054",841.135242844257,0.0526812446756135,1.40171179997977,0.00134995305262464,0.970690953491494,1,18615,"protein_coding","Shroom3","ENSMUSG00000029381"
"26693",26693,"ENSMUST00000113059",62.7689471189841,1.5878395506846,1.07891023517216,2.01105857563664,0.156156325767283,1,768,"protein_coding","Adamts7","ENSMUSG00000032363"
"26702",26702,"ENSMUST00000113071",62.071038026708,0.384533338268218,0.512510190407767,0.558553406370493,0.45484368497162,1,5817,"protein_coding","Tmsb15b1","ENSMUSG00000089768"
"29861",29861,"ENSMUST00000121096",681.743540955388,-0.107842957919709,0.836709650845655,0.0113875908149907,0.915016942410735,1,65190,"protein_coding","Art3","ENSMUSG00000034842"
"26714",26714,"ENSMUST00000113093",405.137115103401,0.0988720917708445,0.816875143969257,0.00790423847251986,0.929156786594837,1,59169,"protein_coding","Cxcl9","ENSMUSG00000029417"
"26715",26715,"ENSMUST00000113094",44.3619175967258,1.2418284219403,0.908203032780969,1.30329725912546,NA,NA,80018,"protein_coding","Iqca","ENSMUSG00000026301"
"26721",26721,"ENSMUST00000113102",458.502749347355,-0.154271173629818,0.629641134999454,0.0355874199213417,0.850370055796371,1,15406,"protein_coding","Naaa","ENSMUSG00000029413"
"26723",26723,"ENSMUST00000113104",0,NA,NA,NA,NA,NA,45021,"protein_coding","Kir3dl1","ENSMUSG00000031424"
"26726",26726,"ENSMUST00000113110",197.176098696841,-0.204645430628102,0.250737904219562,0.646463877525719,0.421379779897114,1,106941,"protein_coding","Mthfsl","ENSMUSG00000079427"
"31498",31498,"ENSMUST00000126811",1.4286227205456,-0.72634957134426,1.19220054001392,0.370994781307012,0.542462525841119,1,33472,"protein_coding","Tceal7","ENSMUSG00000079428"
"26733",26733,"ENSMUST00000113117",562.680459350478,-0.48660440822779,0.175248304246891,7.51371589754342,0.00612309210243127,1,63895,"protein_coding","Brpf1","ENSMUSG00000001632"
"26741",26741,"ENSMUST00000113126",631.876707790998,0.332390301452927,0.44691894680507,0.553302006682486,0.456971626044434,1,41589,"protein_coding","Mapkap1","ENSMUSG00000038696"
"26742",26742,"ENSMUST00000113127",2132.49015382825,0.111262687549194,0.201880857826017,0.30098898255477,0.583263080854928,1,64515,"protein_coding","G3bp2","ENSMUSG00000029405"
"47002",47002,"ENSMUST00000173804",307.988387053724,0.0488126142316129,1.2219161943655,0.00125008041291608,0.971795489914605,1,85829,"protein_coding","Gprasp2","ENSMUSG00000072966"
"26749",26749,"ENSMUST00000113138",803.848906705371,1.47460560084728,0.915143143527704,2.17473637118945,0.14029355522786,1,5857,"protein_coding","Ugt1a6b","ENSMUSG00000090145"
"26750",26750,"ENSMUST00000113139",300.393157161369,3.69850412789511,2.75448495172282,1.48391861983907,NA,NA,6872,"protein_coding","Ugt1a8","ENSMUSG00000089675"
"26752",26752,"ENSMUST00000113142",77.3601500823021,-2.56439956890455,3.02543203607604,0.528049724714116,NA,NA,7960,"protein_coding","Ugt1a10","ENSMUSG00000090165"
"43942",43942,"ENSMUST00000166554",826.6541431075,-0.454554708481901,0.677812656610686,0.437893209416302,0.508141070125803,1,81975,"protein_coding","Gprasp1","ENSMUSG00000043384"
"26756",26756,"ENSMUST00000113146",277.889395148187,0.110272089464966,0.196663684856579,0.311845152663466,0.576550127028213,1,31817,"protein_coding","Mtmr14","ENSMUSG00000030269"
"29950",29950,"ENSMUST00000121418",425.158979950808,2.49016820656984,1.20973342653035,1.17257101856578,NA,NA,57885,"protein_coding","Rab3il1","ENSMUSG00000024663"
"26769",26769,"ENSMUST00000113172",3.12227999795281,5.53073675688117,3.07209012584575,0.546469518719768,NA,NA,95869,"protein_coding","Gm7903","ENSMUSG00000096508"
"26770",26770,"ENSMUST00000113173",3.12227999795281,5.53073675688117,3.07209012584575,0.546469518719768,NA,NA,95813,"protein_coding","Gm5128","ENSMUSG00000094004"
"26771",26771,"ENSMUST00000113176",6.30658427616219,6.69131082508432,3.06623703594982,0.708499816511548,NA,NA,95778,"protein_coding","Pramel3","ENSMUSG00000067360"
"26772",26772,"ENSMUST00000113179",399.234870753378,1.6935683240171,1.13781932298128,1.61940495331655,NA,NA,61119,"protein_coding","Afm","ENSMUSG00000029369"
"26775",26775,"ENSMUST00000113183",4.93419367265278,6.48884515249576,3.07053287908697,0.684150506837121,NA,NA,91623,"protein_coding","Gm15023","ENSMUSG00000079432"
"26791",26791,"ENSMUST00000113205",0.0884241002022008,-2.06389957393407,3.43282794298704,0.57226180531706,0.449361532481025,1,20034,"protein_coding","Gm11114","ENSMUSG00000079433"
"26792",26792,"ENSMUST00000113211",2092.97008242498,0.00337439496206153,0.188744160546189,0.000319780680570148,0.985732659480045,1,60493,"protein_coding","Rpl36a","ENSMUSG00000079435"
"26793",26793,"ENSMUST00000113212",1.13699936842016,-0.759777846471345,0.909167759108515,0.684744906892185,0.407957605234718,1,86364,"protein_coding","Kcnj13","ENSMUSG00000079436"
"26795",26795,"ENSMUST00000113215",459.677571531332,0.102756296435274,0.39569437294918,0.0665913314508089,0.7963660328317,1,88556,"protein_coding","Sh3bgrl2","ENSMUSG00000032261"
"38105",38105,"ENSMUST00000148750",929.821765054165,0.114625565610534,0.405282460092252,0.0798750580564729,0.77746679962584,1,727,"protein_coding","Slc4a4","ENSMUSG00000060961"
"39501",39501,"ENSMUST00000153424",25.3078095153551,1.10320409545792,0.519200539822727,3.98887195701138,0.0458017180847147,1,12618,"protein_coding","Drp2","ENSMUSG00000000223"
"26819",26819,"ENSMUST00000113255",0,NA,NA,NA,NA,NA,42720,"protein_coding","Gm11115","ENSMUSG00000079438"
"26820",26820,"ENSMUST00000113257",0,NA,NA,NA,NA,NA,42684,"protein_coding","Gm11116","ENSMUSG00000079439"
"26831",26831,"ENSMUST00000113270",8.18716602890418,0.237057497502375,1.17079906733088,0.0257741686183692,0.872453072686409,1,30616,"protein_coding","Alpi","ENSMUSG00000079440"
"32374",32374,"ENSMUST00000129757",196.532083141969,0.0742069113560536,1.42344723723733,0.00204083287709977,0.963967360044278,1,65707,"protein_coding","Odam","ENSMUSG00000009580"
"26846",26846,"ENSMUST00000113296",169.471351041715,0.421850020913818,0.469315945299665,0.789591963394713,0.374223535318764,1,69691,"protein_coding","Frs3","ENSMUSG00000023266"
"38232",38232,"ENSMUST00000149182",0.761933704017062,3.2155331067565,2.35479351307618,0.865628073807422,0.352168492875826,1,80884,"protein_coding","Slc22a29","ENSMUSG00000075044"
"26849",26849,"ENSMUST00000113299",55.9283603641805,-0.582877086351379,0.32310970911449,3.14583773841144,0.0761209023283345,1,69508,"protein_coding","Prickle4","ENSMUSG00000096549"
"26852",26852,"ENSMUST00000113302",1637.85074487248,0.36105815312205,0.157482083197129,5.26766443311379,0.0217251421454928,1,69325,"protein_coding","Tomm6","ENSMUSG00000033475"
"26854",26854,"ENSMUST00000113306",95.2263306116965,-0.106918441551065,0.756534999179055,0.0199471641835487,0.887684747563008,1,78925,"protein_coding","B3gnt7","ENSMUSG00000079445"
"26860",26860,"ENSMUST00000113314",228.584912622927,2.51939089868939,1.20654492412672,2.96677472640997,NA,NA,57093,"protein_coding","Sult1d1","ENSMUSG00000029273"
"26873",26873,"ENSMUST00000113337",1049.51179596199,-0.283791304200032,0.565580248710673,0.237980240034005,0.625668712677877,1,71118,"protein_coding","Ubr2","ENSMUSG00000023977"
"26876",26876,"ENSMUST00000113343",27.4244398782357,-2.66185871725456,1.91638769473595,1.06284241444823,0.302567790306818,1,76401,"protein_coding","Cldn34c1","ENSMUSG00000079450"
"26889",26889,"ENSMUST00000113367",13.9591532837584,1.36892290546912,1.16960466429742,0.679648442553713,NA,NA,106689,"protein_coding","Ddx43","ENSMUSG00000070291"
"26901",26901,"ENSMUST00000113383",75.0192674378463,0.352652411341915,0.348403927574855,1.00131576645808,0.316992340216929,1,15932,"protein_coding","Flrt1","ENSMUSG00000047787"
"50378",50378,"ENSMUST00000183873",489.773432179296,0.349789318857488,0.611841915861837,0.298576997569114,0.584775893700967,1,7559,"protein_coding","Lrrc1","ENSMUSG00000032352"
"26923",26923,"ENSMUST00000113434",20.0162955791878,-0.121903408093877,0.304534255371738,0.16184391469065,0.687464512463575,1,104286,"protein_coding","Gm15737","ENSMUSG00000079462"
"26926",26926,"ENSMUST00000113438",420.969020229287,-0.532014695302438,0.555961449541057,0.870550734404105,0.350802887205977,1,104225,"protein_coding","Adamts9","ENSMUSG00000030022"
"26927",26927,"ENSMUST00000113440",164.928885192234,0.173421398771384,0.485161168965225,0.127889518359609,0.720630373363543,1,101435,"protein_coding","Ccdc88b","ENSMUSG00000047810"
"26933",26933,"ENSMUST00000113451",13.6217765667864,0.4266228570073,0.721777336019782,0.351136420299923,0.553470534028839,1,58128,"protein_coding","Slc22a12","ENSMUSG00000061742"
"26935",26935,"ENSMUST00000113457",252.502563880037,0.147058831657366,0.607205209796219,0.0575454416171226,0.810418394247591,1,76289,"protein_coding","Col4a3","ENSMUSG00000079465"
"26938",26938,"ENSMUST00000113460",346.085536807771,-0.172329903133546,0.558371884393998,0.0946461981716311,0.758351544428958,1,104356,"protein_coding","Nr2c2","ENSMUSG00000005893"
"26947",26947,"ENSMUST00000113470",13.2300477822567,-0.0769286289675166,0.672530424335195,0.0130901217439998,0.908911146410496,1,94305,"protein_coding","Prdm12","ENSMUSG00000079466"
"26953",26953,"ENSMUST00000113481",637.365245675458,0.194140044399917,0.23632151914249,0.67089288380393,0.412740480243233,1,59590,"protein_coding","Zfp318","ENSMUSG00000015597"
"26957",26957,"ENSMUST00000113487",1614.9012419427,-0.0595835759460226,0.151198804395306,0.154444120550295,0.694324066542518,1,22913,"protein_coding","Sf1","ENSMUSG00000024949"
"26979",26979,"ENSMUST00000113516",1228.77851693551,-0.239001490950205,0.674450468473846,0.0776697904146886,0.780480431973484,1,78455,"protein_coding","Kdr","ENSMUSG00000062960"
"26982",26982,"ENSMUST00000113523",1297.63515382057,0.159500996713912,0.2858819328639,0.305973036503815,0.580161868610262,1,82445,"protein_coding","Tmem63b","ENSMUSG00000036026"
"26986",26986,"ENSMUST00000113529",0,NA,NA,NA,NA,NA,68827,"protein_coding","Gm7325","ENSMUSG00000079471"
"26989",26989,"ENSMUST00000113532",194.849906249061,0.306392835121789,0.587483828058065,0.209070305044889,0.647497067169393,1,13468,"protein_coding","Hmcn2","ENSMUSG00000055632"
"26990",26990,"ENSMUST00000113533",233.638841563834,0.171245909476299,0.189923415203436,0.810695289640648,0.367914767929123,1,7172,"protein_coding","Sac3d1","ENSMUSG00000024790"
"26997",26997,"ENSMUST00000113547",312.369280614182,2.82916013580973,1.23763011158927,1.7274151352608,NA,NA,67856,"protein_coding","Tcte1","ENSMUSG00000023949"
"27011",27011,"ENSMUST00000113567",280.697021987018,0.0804748003906061,0.600513975046067,0.0169449966455204,0.896429596041611,1,88929,"protein_coding","Obsl1","ENSMUSG00000026211"
"27015",27015,"ENSMUST00000113572",406.894304339185,0.655540607084316,1.19406423036255,0.285569563115502,0.593073748299902,1,12865,"protein_coding","Runx2","ENSMUSG00000039153"
"27033",27033,"ENSMUST00000113599",2772.46564504902,-0.61041915241299,0.570810457664893,0.757218778226274,0.384200302753072,1,69797,"protein_coding","Adgrf5","ENSMUSG00000056492"
"27036",27036,"ENSMUST00000113602",14.813126128899,0.69502913575639,1.43447488132146,0.120476631021532,0.728518118659767,1,13383,"protein_coding","1700011M02Rik","ENSMUSG00000079476"
"53662",53662,"ENSMUST00000197313",6.67452314822415,-1.89020743624088,1.27457909801461,1.36547535183948,0.242590804660877,1,93756,"protein_coding","Txk","ENSMUSG00000054892"
"27043",27043,"ENSMUST00000113610",18.6984399290104,1.72566788416371,1.12512959962248,1.26459157627781,0.26078375397243,1,64414,"protein_coding","Gm9112","ENSMUSG00000079479"
"27046",27046,"ENSMUST00000113614",1.88846380966967,0.213263487987497,1.35958107394902,0.0129268576873329,0.909478514111843,1,84921,"protein_coding","Adgrf2","ENSMUSG00000057899"
"40276",40276,"ENSMUST00000155716",384.799348146972,0.285788593484895,0.329034835218989,0.740598648846856,0.389469177017367,1,56384,"protein_coding","Glb1l","ENSMUSG00000026200"
"27054",27054,"ENSMUST00000113627",234.723987343662,0.688216274145472,0.200317438442747,11.7878093862163,0.000596198502322629,0.812171409789002,69195,"protein_coding","Pin4","ENSMUSG00000079480"
"27055",27055,"ENSMUST00000113631",388.776790882169,0.187514075047732,0.736616237392529,0.0638710057556864,0.800479076198329,1,44531,"protein_coding","Rgag4","ENSMUSG00000049191"
"27057",27057,"ENSMUST00000113636",0,NA,NA,NA,NA,NA,38523,"protein_coding","Olfr133","ENSMUSG00000063240"
"27059",27059,"ENSMUST00000113641",874.062644871401,0.270573993855377,0.262592914534773,1.04546708152623,0.306553373374539,1,9629,"protein_coding","Kat5","ENSMUSG00000024926"
"45030",45030,"ENSMUST00000169189",1.62288585904791,1.55958810885825,1.91507622804965,0.541182236099708,0.461943182087438,1,71507,"protein_coding","H2-M5","ENSMUSG00000024459"
"46418",46418,"ENSMUST00000172518",223.871930675258,0.165295294158251,0.270297188541046,0.370696598606003,0.542624806882204,1,58232,"protein_coding","Znrd1","ENSMUSG00000036315"
"55109",55109,"ENSMUST00000202521",1338.16094260394,-0.0325995016728315,0.164763483112067,0.0392149576856582,0.843023415662668,1,57946,"protein_coding","Slc30a9","ENSMUSG00000029221"
"27105",27105,"ENSMUST00000113711",555.822158028448,0.10961118815156,0.244524214114637,0.197757492822262,0.656537054614143,1,106329,"protein_coding","Wdr34","ENSMUSG00000039715"
"30261",30261,"ENSMUST00000122450",13.240190479044,-0.0593545274617098,0.327310043372892,0.0328159931195415,0.856248386574652,1,4004,"protein_coding","B230307C23Rik","ENSMUSG00000080717"
"27126",27126,"ENSMUST00000113742",36.5467504101865,0.0765423463432446,0.293311390107759,0.0679201752074903,0.794389425472665,1,95536,"protein_coding","Gm11127","ENSMUSG00000079492"
"27139",27139,"ENSMUST00000113760",74.6756251988735,-0.401365396157524,0.403220004449705,0.877828998945603,0.348796989278556,1,80163,"protein_coding","H2-T24","ENSMUSG00000053835"
"27146",27146,"ENSMUST00000113769",0.805632945775726,-0.685645966816616,1.25466273010179,0.273790077982348,0.600800612910708,1,83305,"protein_coding","Arr3","ENSMUSG00000060890"
"27168",27168,"ENSMUST00000113802",67.3643248680962,3.76671073134076,1.68111131917095,1.05929687978437,NA,NA,78509,"protein_coding","Gm5878","ENSMUSG00000072952"
"27173",27173,"ENSMUST00000113810",18.7793624805514,1.68545101162961,1.2177100909866,0.912297733403904,0.339505496621141,1,76010,"protein_coding","Gm13547","ENSMUSG00000075425"
"51362",51362,"ENSMUST00000187690",252.168596057659,-0.602007384110036,1.16551302823329,0.189923013107546,0.662980700752761,1,101301,"protein_coding","Ppp1r18","ENSMUSG00000034595"
"27200",27200,"ENSMUST00000113853",133.420172237578,0.17648656336074,0.214217413609101,0.671634356436329,0.412482375717478,1,105378,"protein_coding","Ddx31","ENSMUSG00000026806"
"27220",27220,"ENSMUST00000113885",44.173185581074,-0.576575008340579,0.981396809144638,0.31635532518149,0.573806237875654,1,66124,"protein_coding","Arhgef9","ENSMUSG00000025656"
"47448",47448,"ENSMUST00000174699",811.489270933026,0.0945670830621693,0.534491450807871,0.0262759287133463,0.871228275230283,1,99064,"protein_coding","H2-Q6","ENSMUSG00000073409"
"27228",27228,"ENSMUST00000113898",87.5343717232968,-0.186409263005908,0.520305186941677,0.127208781665757,0.721343807553169,1,7986,"protein_coding","Apoo","ENSMUSG00000079508"
"27235",27235,"ENSMUST00000113906",359.358231034982,0.053798259929393,0.234629654933084,0.0527009660684143,0.818428322324109,1,28372,"protein_coding","Pigp","ENSMUSG00000022940"
"27257",27257,"ENSMUST00000113938",372.910844632211,0.498785764695341,0.196599157492876,6.4216193687364,0.0112739312195199,1,74406,"protein_coding","Mrpl53","ENSMUSG00000030037"
"27263",27263,"ENSMUST00000113952",741.883248871001,0.0707520693952882,0.108778385323407,0.423892021215067,0.51500136250228,1,80077,"protein_coding","Wdr5","ENSMUSG00000026917"
"27266",27266,"ENSMUST00000113958",6.58067932453471,6.89789194476227,3.06859609521742,0.738849615667583,NA,NA,9121,"protein_coding","4932429P05Rik","ENSMUSG00000079513"
"27268",27268,"ENSMUST00000113960",5.0013089189825,6.64405898820096,3.07747288575891,0.712687922719141,NA,NA,8796,"protein_coding","Pet2","ENSMUSG00000035395"
"27280",27280,"ENSMUST00000113975",1237.69862338788,0.0559878598184096,0.423019670345502,0.017557140276665,0.894586165965336,1,100026,"protein_coding","Slc5a3","ENSMUSG00000089774"
"27281",27281,"ENSMUST00000113976",29.7963588909459,0.00638300836117651,0.337516936116722,0.000353314408783945,0.98500331867706,1,45985,"protein_coding","5430427O19Rik","ENSMUSG00000025058"
"27285",27285,"ENSMUST00000113980",158.494198617937,1.1103527368445,0.814488877211457,1.24841692116678,NA,NA,56344,"protein_coding","M1ap","ENSMUSG00000030041"
"27289",27289,"ENSMUST00000113991",263.043748606201,-0.140581753395776,0.162958251871405,0.739015704060819,0.389976365729594,1,72971,"protein_coding","Dmd","ENSMUSG00000045103"
